"id";"title";"description";"street";"city";"state";"postal_code";"country";"lat";"lng";"phone";"fax";"email";"website";"description_2";"logo_id";"marker_id";"is_disabled";"open_hours";"created_on";"updated_on";"ordr";"featured";"brand";"product";"pending";"slug";"custom"
"174";"Daltile Carrollton";;"1705 Wallace Drive, Suite 100";"Carrollton";"TX";"75006";"223";"32.9396291";"-96.92679369999999";"(972) 245-3185";;;;;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2022-10-26 03:18:44";"2022-10-26 03:19:40";"0";NULL;NULL;NULL;NULL;"daltile-carrollton-carrollton";NULL
"175";"Daltile Fort Worth";;"3328 Fossil Creek BLVD";"Fort Worth";"TX";"76137";"223";"32.8473792";"-97.3115497";"(972) 489-7073";;;;;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2022-10-26 03:19:48";"2022-10-26 03:20:43";"0";NULL;NULL;NULL;NULL;"daltile-fort-worth-fort-worth";NULL
"176";"Daltile San Antonio";;"1119 Arion Pkwy";"San Antonio";"TX";"78216";"223";"29.5494002";"-98.4761011";"(210) 403-0298";;;;;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2022-10-26 03:20:51";"2022-10-26 03:21:54";"0";NULL;NULL;NULL;NULL;"daltile-san-antonio-san-antonio";NULL
"177";"Daltile Arlington";;"2500 E Mayfield Rd ,Ste 300";"Arlington";"TX";"76014";"223";"32.6908361";"-97.0652206";"(817) 784-3853";;;;;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2022-10-27 14:22:56";"2022-10-27 14:24:05";"0";NULL;NULL;NULL;NULL;"daltile-arlington-arlington";NULL
"178";"Daltile Plano";;"1300 E Plano Pkwy A";"Plano";"TX";"75074";"223";"33.0063405";"-96.6946404";"(972) 578-1600";;;;;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2022-10-27 14:24:28";"2022-10-27 14:25:28";"0";NULL;NULL;NULL;NULL;"daltile-plano-plano";NULL
"179";"Standard Paint and Flooring";;"130 S 72nd Ave";"Yakima";"WA";"98908";"223";"46.5960976";"-120.6063226";"(509) 972-7620";;;"https://www.hydroblok.com/find-a-dealer/standard-paint-and-flooring/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2022-11-09 01:59:56";"2023-07-14 05:50:02";"0";NULL;NULL;NULL;NULL;"standard-paint-and-flooring-yakima";NULL
"180";"Daltile Charleston";;"2261 Technical Pkwy Ste B";"Charleston";"SC";"29406";"223";"32.910524";"-80.032352";"(509) 972-7620";;;"https://www.hydroblok.com/find-a-dealer/daltile-charleston/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2022-11-26 04:39:51";"2023-07-14 05:39:45";"0";NULL;NULL;NULL;NULL;"daltile-charleston-charleston";NULL
"181";"SVC Interiors & Design Inc - Bellingham";;"1701 Ellis St, STE 107";"Bellingham";"WA";"98225";"223";"48.7521332";"-122.4723879";"(360) 676-6036";;;"https://www.hydroblok.com/find-a-dealer/svc-interiors-design-inc-bellingham/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2022-11-29 23:21:30";"2023-07-14 05:04:43";"0";NULL;NULL;NULL;NULL;"svc-interiors-design-inc-bellingham-bellingham";NULL
"182";"Custom Touch Interiors";;"13029 NE 20th St";"Bellevue";"WA";"98005";"223";"47.6276913";"-122.165924";"(425) 883-0555";;;"https://www.hydroblok.com/find-a-dealer/custom-touch-interiors/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2022-11-29 23:24:00";"2023-07-14 04:55:43";"0";NULL;NULL;NULL;NULL;"custom-touch-interiors-bellevue";NULL
"183";"Standard Paint & Flooring, L.L.C. - Yakima";;"409 W Yakima Ave";"Yakima";"WA";"98902";"223";"46.6009925";"-120.5152148";"(509) 453-3171";;;"https://www.hydroblok.com/find-a-dealer/standard-paint-flooring-l-l-c-yakima/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2022-11-29 23:26:41";"2023-07-14 04:45:24";"0";NULL;NULL;NULL;NULL;"standard-paint-flooring-l-l-c-yakima-yakima";NULL
"184";"Ceramic Tile Supply NW";;"1620 W 7th Ave";"Eugene";"OR";"97402";"223";"44.0518463";"-123.1173497";"541-343-0449";;;"http:// https://www.hydroblok.com/find-a-dealer/ceramic-tile-supply-nw/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2022-11-29 23:30:08";"2023-07-13 18:45:40";"0";NULL;NULL;NULL;NULL;"ceramic-tile-supply-nw-eugene";NULL
"185";"Color Tile of Medford";;"3069 Crater Lake Ave";"Medford";" OR";"97504";"223";"42.3612462";"-122.856127";"(541) 776-3220";;;"https://www.hydroblok.com/find-a-dealer/color-tile-of-medford/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2022-11-29 23:33:30";"2023-07-13 18:35:24";"0";NULL;NULL;NULL;NULL;"color-tile-of-medford-medford";NULL
"186";"Carpet One Floor & Home";;"1606 N Portland St";"La Grande";" OR";"97850";"223";"45.32756750000001";"-118.0790321";"(541) 963-6033";;;"https://www.hydroblok.com/find-a-dealer/carpet-one-floor-home/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2022-11-29 23:35:44";"2023-07-13 18:22:20";"0";NULL;NULL;NULL;NULL;"carpet-one-floor-home-la-grande";NULL
"187";"Southeastern Tile Connection Wilmington";;"2101 Capital Drive";"Wilmington";"NC";"28405";"223";"34.2849463";"-77.8742883";"(910) 799-5565";;"info@setileconnection.com";"https://www.hydroblok.com/find-a-dealer/southeastern-tile-connection-wilmington/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2022-12-13 14:17:03";"2023-07-14 05:52:35";"0";NULL;NULL;NULL;NULL;"southeastern-tile-connection-wilmington-wilmington";NULL
"188";"Southeastern Tile Connection Durham";;"3738 Durham-Chapel Hill Blvd,. Unit D";"Durham";"NC";"27707";"223";"35.9716673";"-78.9533196";"(919) 237-9845";;"info@setileconnection.com";"http:// https://www.hydroblok.com/find-a-dealer/southeastern-tile-connection-wilmington/ ";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2022-12-13 14:18:33";"2023-07-13 18:17:28";"0";NULL;NULL;NULL;NULL;"southeastern-tile-connection-durham-durham";NULL
"189";"Sunsai Tile and Surfaces";;"1510 Drew Rd #14,";"Mississauga";"ON";"L5S 1W7";"38";"43.6804685";"-79.68067789999999";"+1 647-407-1191";;;"https://www.hydroblok.com/find-a-dealer/sunsai-tile-and-surfaces/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2022-12-15 17:07:40";"2023-07-13 17:51:23";"0";NULL;NULL;NULL;NULL;"sunsai-tile-and-surfaces-mississauga";NULL
"190";"ATS Supply Ltd.";;"13451 Doole Road";"Ladysmith";"BC";"V9G 1G6";"38";"49.0433459";"-123.7991889";"250-661-6794";;"atssupplyltd@gmail.com";"https://atssupply.ca/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2022-12-15 17:22:58";"2023-12-05 21:26:51";"0";NULL;NULL;NULL;NULL;"ats-supply-ltd-ladysmith";NULL
"191";"Daltile Myrtle Beach";;"1330 17th Ave S";"Myrtle Beach";"SC";"29577";"223";"33.692744";"-78.9168779";"(843) 839-0033";;;"https://www.hydroblok.com/find-a-dealer/daltile-myrtle-beach/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2022-12-22 05:12:03";"2023-07-13 16:32:33";"0";NULL;NULL;NULL;NULL;"daltile-myrtle-beach-myrtle-beach";NULL
"193";"Daltile San Rafael";;"25 Pelican Way";"San Rafael";"CA";"94901";"223";"37.9495207";"-122.4933352";"(415)454-8610";;;"https://www.hydroblok.com/find-a-dealer/daltile-san-rafael/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-02-03 13:53:22";"2023-07-13 13:01:54";"0";NULL;NULL;NULL;NULL;"daltile-san-rafael-san-rafael";NULL
"195";"EMCO Guelph";;"65 Dawson Rd #1";"Guelph";"ON";"N1H 1B1";"38";"43.547801";"-80.2763825";"(519)822-9160";;;"https://www.hydroblok.com/find-a-dealer/emco-guelph/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-02-27 18:46:49";"2023-07-13 12:46:12";"0";NULL;NULL;NULL;NULL;"emco-guelph-guelph";NULL
"197";" Premier Surface & Supply LLC";;"12971 Eaton St";"Detroit";"MI";"48227";"223";"42.3969814";"-83.1738388";"(313) 659-6115";;;"https://www.hydroblok.com/find-a-dealer/premier-surface-supply-llc/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-02-27 19:13:30";"2023-07-12 12:05:34";"0";NULL;NULL;NULL;NULL;"premier-surface-supply-llc-detroit";NULL
"198";"ProSource of Seattle";;"21312 30th Dr SE Suite B-107";"Bothell";"WA";"98021";"223";"47.804429";"-122.1961172";"425-487-4343 ext. 100";;;"https://www.hydroblok.com/find-a-dealer/prosource-of-seattle/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-03-18 21:32:54";"2023-07-12 11:56:07";"0";NULL;NULL;NULL;NULL;"prosource-of-seattle-bothell";NULL
"199";"East Coast Granite & Tile";;"3042 E Chestnut Expy,";"Springfield";"MO";"65802";"223";"37.20941200000001";"-93.2324783";"417-423-7722";;;"https://www.hydroblok.com/find-a-dealer/east-coast-granite-tile/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-03-18 21:35:13";"2023-07-12 11:37:54";"0";NULL;NULL;NULL;NULL;"east-coast-granite-tile-springfield";NULL
"201";" Curran Design Center";;"1609 N State Highway CC";"Nixa";"MO";"65714";"223";"37.0734265";"-93.2942168";"417-724-1018";;;;;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-03-18 21:40:12";"2023-03-18 21:42:49";"0";NULL;NULL;NULL;NULL;"curran-design-center-nixa";NULL
"203";"Lakeside Renovations & Design";;"139 Chesterfield Industrial Blvd";"Chesterfield";"MO";"63005";"223";"38.6654647";"-90.62245209999999";"636-978-5000";;;;;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-03-18 21:47:11";"2023-03-18 21:49:32";"0";NULL;NULL;NULL;NULL;"lakeside-renovations-design-chesterfield";NULL
"204";"Carpet One Floor & Home";;"105 Business Loop 70 E,";"Columbia";"MO";"65203";"223";"38.9651018";"-92.3359739";"(573) 303-5680";;;;;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-03-18 21:49:49";"2023-03-18 21:50:33";"0";NULL;NULL;NULL;NULL;"carpet-one-floor-home-columbia";NULL
"205";"Homestar Design Remodel";;"13014 Manchester Rd, Suite C";"Saint Louis";"MO";"63131";"223";"38.6021412";"-90.459908";"(314) 328-8200";;;"https://www.hydroblok.com/find-a-dealer/homestar-design-remodel/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-04-19 13:28:56";"2023-07-12 11:23:01";"0";NULL;NULL;NULL;NULL;"homestar-design-remodel-saint-louis";NULL
"207";" The Tile House, Whitby, ON";;"1400 Victoria Street East, Unit 3";"Whitby";"ON";"L1N 0M2";"38";"43.8666218";"-78.91167380000002";"(905) 668-2434";;;"https://www.hydroblok.com/find-a-dealer/the-tile-house-whitby/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-04-19 13:42:44";"2023-04-19 13:49:25";"0";NULL;NULL;NULL;NULL;"the-tile-house-whitby-on-whitby";NULL
"208";"Mees Distributors, Inc.";;"1541 West Fork Rd";"Cincinnati";"OH";"45223";"223";"39.1636128";"-84.55356789999999";"513-541-2311";;"jmassengale@meesdistributors.com";"https://www.hydroblok.com/find-a-dealer/mees-distributors-inc/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-05-01 21:20:32";"2023-05-02 18:42:54";"0";NULL;NULL;NULL;NULL;"mees-distributors-inc-cincinnati";NULL
"209";"Alpha Tile & Stone - Tampa";;"2443 East Meadow BLVD";"Tampa";"FL";"33619";"223";"27.9643327";"-82.3626759";"813-620-9000";;"tony@alphatile.com";"https://www.hydroblok.com/find-a-dealer/alpha-tile-stone-tampa/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-05-22 17:54:19";"2023-07-12 11:00:42";"0";NULL;NULL;NULL;NULL;"alpha-tile-stone-tampa-tampa";NULL
"210";"Alpha Tile & Stone - Sarasota";;"1808 Whitfield Avenue";"Sarasota";"FL";"34243";"223";"27.4177314";"-82.5420022";"941-727-7433";;"mikem@alphatile.com";"https://www.hydroblok.com/find-a-dealer/alpha-tile-stone-sarasota/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-05-22 17:58:08";"2023-07-12 10:37:31";"0";NULL;NULL;NULL;NULL;"alpha-tile-stone-sarasota-sarasota";NULL
"211";"Alpha Tile & Stone - Ft. Myers";;"10898 Metro Pkwy, Suite A";"Ft. Myers";"FL";"33966";"223";"26.5836309";"-81.8540255";"239-275-8288";;"lynn@alphatile.com";"https://www.hydroblok.com/find-a-dealer/alpha-tile-stone-ft-myers/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-05-22 17:59:38";"2023-07-12 10:28:24";"0";NULL;NULL;NULL;NULL;"alpha-tile-stone-ft-myers-ft-myers";NULL
"212";"M2 Tile & Stone + Slabs";;"26 Dufflaw Rd";"Toronto";"ON";"M6A 2W1";"38";"37.09024";"-95.712891";"416-850-1045";;"christine@m2tilestone.com";"https://m2tilestone.com/";;"0";"1";"1";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-05-26 18:37:07";"2023-06-24 15:30:51";"0";NULL;NULL;NULL;NULL;"m2-tile-stone-slabs-toronto";NULL
"213";"Maris Home Improvements";;"208 Chesterfield Industrial Blvd.";"Chesterfield";"MO";"63005";"223";"38.662838";"-90.62111019999999";"(636) 948-6004";;;"https://www.hydroblok.com/find-a-dealer/maris-home-improvements/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-06-12 01:09:52";"2023-07-12 10:27:23";"0";NULL;NULL;NULL;NULL;"maris-home-improvements-chesterfield";NULL
"214";"Global Stone LLC ";;"421 N Rawhide";"Olathe";"KS";"66061";"223";"38.8866119";"-94.7914234";"(913) 764-9400";;;;;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-06-15 21:11:33";"2023-06-15 21:13:03";"0";NULL;NULL;NULL;NULL;"global-stone-llc-olathe";NULL
"215";"Global Stone LLC ";;" 7613 NW. Prairie View Rd";"Kansas City";"MO";"64151";"223";"39.2331881";"-94.6577253";"(816)656-5111";;;;;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-06-15 21:13:14";"2023-06-15 21:15:04";"0";NULL;NULL;NULL;NULL;"global-stone-llc-kansas-city";NULL
"216";"Millenium Slate LLC";;"2027 County Rt 23";"Middle Granville";"NY";"12849";"223";"43.4332191";"-73.2831515";"855-677-6257";;"info@mslate.rocks";"https://www.hydroblok.com/find-a-dealer/millenium-slate-llc/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-06-16 02:12:36";"2023-07-12 07:07:34";"0";NULL;NULL;NULL;NULL;"millenium-slate-llc-middle-granville";NULL
"217";"Cabinet Design Studio";;"146th & Industrial Road";"Omaha";"NE";"68144";"223";"41.2235466";"-96.1370398";"(531) 301-9550";;"info@cabinetsomaha.com";"https://www.hydroblok.com/find-a-dealer/cabinet-design-studio/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-06-23 18:47:16";"2023-07-12 06:50:02";"0";NULL;NULL;NULL;NULL;"cabinet-design-studio-omaha";NULL
"218";"M2 Tile & Stone + Slabs";;"26 Dufflaw Rd";"Toronto";"ON";"M6A 2W1";"38";"43.7145966";"-79.4624829";"416-850-1045";;"info@m2tilestone.com";"https://www.hydroblok.com/find-a-dealer/m2tilestone-distribution/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-06-24 15:31:08";"2023-07-12 06:16:17";"0";NULL;NULL;NULL;NULL;"m2-tile-stone-slabs-toronto";NULL
"219";"Daltile Cranberry - Pittsburgh North";"Daltile Sales Service Center in Cranberry Township, PA is the best destination in the country for specialty tile, from one-of-a-kind mosaics, to wood-look and natural stone At a Daltile Sales Service Center, you’ll always find the best deal on tile along with the information you need to bring your client’s dream to life.";"220 Executive Dr. Ste 100-200";"Cranberry Twp";"PA";"16066";"223";"40.68701799999999";"-80.1083365";"(724) 776-2311";;"mark.mckinnis@daltile.com";"https://locations.daltile.com/pa/cranberry-township/284/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-07-27 18:10:25";"2023-07-27 18:13:20";"0";NULL;NULL;NULL;NULL;"daltile-cranberry-pittsburgh-north-cranberry-twp";NULL
"220";" BT Bath Inc.";;"35 Gotha St";"Trenton";"Ontario";"K8V 6C9";"38";"44.1060036";"-77.5868812";"416-986-5051";;;"https://btbath.ca";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-10-05 20:10:34";"2023-10-05 20:15:01";"0";NULL;NULL;NULL;NULL;"bt-bath-inc-trenton";NULL
"222";"Daltile New Orleans";;"700 Elmwood pkwy. suite B";"New Orleans";"LA";"70123";"223";"34.2068182";"-118.2000277";"(504) 818-0118";;;"https://locations.daltile.com/la/new-orleans/110/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-10-11 20:44:52";"2023-10-11 20:47:00";"0";NULL;NULL;NULL;NULL;"daltile-new-orleans-new-orleans";NULL
"223";"Daltile New Orleans";;"700 Elmwood pkwy. suite B";"New Orleans";"LA";"70123";"223";"34.2068182";"-118.2000277";"(504) 818-0118";;;"https://locations.daltile.com/la/new-orleans/110/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-10-11 20:47:55";NULL;"0";NULL;NULL;NULL;NULL;"daltile-new-orleans-new-orleans";NULL
"224";"MB Services";;"2101 Baldwin Ave Suite 1";"Crofton";"Maryland";"21114";"223";"38.9870852";"-76.6935617";"(443) 590-5048";;;"http://www.mb-services.us";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-10-17 12:51:12";"2024-01-08 03:44:26";"0";NULL;NULL;NULL;NULL;"mb-services-crofton";NULL
"225";"Iron Mountain Stone & Tile";;;"Concord";"NC";"28025";"223";"35.4087517";"-80.579511";"980-253-3451 ";;"ironmountainstone@gmail.com";"https://www.ironmountainstone.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-10-17 20:58:45";"2023-10-17 21:06:22";"0";NULL;NULL;NULL;NULL;"iron-mountain-stone-tile-concord";NULL
"226";"ProSource Of Acadiana";;"321 E. Verot School Road";"Lafayette";"LA";"70508";"223";"30.180169";"-91.9987441";"337-205-3606";;;"https://www.prosourcewholesale.com/showrooms/la-prosource-of-acadiana";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-10-19 20:11:11";"2023-10-22 21:43:47";"0";NULL;NULL;NULL;NULL;"prosource-of-acadiana-lafayette";NULL
"227";"ProSource Of Mobile";;"1558 West Interstate 65 Service Rd S";"Mobile";"AL";"36693";"223";"30.6573155";"-88.1257069";"(251) 202-3670";;;"https://www.prosourcewholesale.com/showrooms/al-prosource-of-mobile";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-10-22 21:40:08";"2023-10-22 21:43:14";"0";NULL;NULL;NULL;NULL;"prosource-of-mobile-mobile";NULL
"228";"ProSource of Baton Rouge";;"10848 Airline Hwy";"Baton Rouge";"LA";"70809";"223";"30.4058135";"-91.0624318";"(225) 230-4626";;;"https://www.prosourcewholesale.com/showrooms/la-prosource-of-baton-rouge";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-10-22 21:44:38";"2023-10-22 21:46:27";"0";NULL;NULL;NULL;NULL;"prosource-of-baton-rouge-baton-rouge";NULL
"229";"ProSource of New Orleans";;"1525 Edwards Ave";"Harahan";"LA";"70123";"223";"29.9633396";"-90.1955309";" (504) 291-3904";;;"https://www.prosourcewholesale.com/showrooms/la-prosource-of-new-orleans";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-10-22 21:46:58";"2023-10-22 21:48:02";"0";NULL;NULL;NULL;NULL;"prosource-of-new-orleans-harahan";NULL
"230";"ProSource of Gonzales";;"2325 S Commerce Ave";"Gonzales";"LA";"70737";"223";"30.2123013";"-90.9409302";"(225) 230-4625";;;"https://www.prosourcewholesale.com/showrooms/la-prosource-of-gonzales";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-10-22 21:48:42";"2023-10-22 21:49:55";"0";NULL;NULL;NULL;NULL;"prosource-of-gonzales-gonzales";NULL
"231";"ProSource of Jackson";;"6370 Cole Rd";"Ridgeland";"MS";"39157";"223";"32.4028023";"-90.1754721";"(601) 255-2877";;;"https://www.prosourcewholesale.com/showrooms/ms-prosource-of-jackson";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-10-22 21:51:05";"2023-10-22 21:52:28";"0";NULL;NULL;NULL;NULL;"prosource-of-jackson-ridgeland";NULL
"232";"ProSource of Mandeville";;"13464 Seymour Myers Dr.";"Covington";"LA";"70433";"223";"30.4529671";"-90.17825909999999";"(985) 206-8619";;;"https://www.prosourcewholesale.com/showrooms/la-prosource-of-mandeville";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-10-22 21:52:49";"2023-10-22 21:54:28";"0";NULL;NULL;NULL;NULL;"prosource-of-mandeville-covington";NULL
"233";"Floor Surplus";;"1683 O'Neal Ln";"Baton Rouge";"LA";"70816";"223";"30.4454136";"-91.005515";"(225) 372-3645";;;"https://www.floorsurplus.net/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-10-22 21:55:40";"2023-10-22 21:56:48";"0";NULL;NULL;NULL;NULL;"floor-surplus-baton-rouge";NULL
"234";"Smith & Purvis Carpet One";;"1905 N Morrison Blvd";"Hammond";"LA";"70401";"223";"30.5183647";"-90.4833467";"(985) 878-5085";;;"https://www.smithandpurviscarpetonehammond.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-10-22 22:05:27";"2023-10-22 22:06:52";"0";NULL;NULL;NULL;NULL;"smith-purvis-carpet-one-hammond";NULL
"235";"Menzie Stone";;"16575 Commercial Ave";"Baton Rouge";"LA";"70816";"223";"30.4452088";"-91.00009089999999";"(225) 275-7819";;;"https://menziestone.com/";;"0";"1";"0";"{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}";"2023-10-22 22:07:04";"2023-10-22 22:08:17";"0";NULL;NULL;NULL;NULL;"menzie-stone-baton-rouge";NULL
